Order_ID,Order_Date,Model,Vehicle_Type,Powertrain,Model_Year,Country,Region,Sales_Channel,Payment_Method,Salesperson,Quantity,Unit_Price_USD,Discount_Rate,Discount_Amount_USD,Revenue_USD,Estimated_Cost_USD,Estimated_Profit_USD,Customer_ID,Customer_Segment,Delivery_Days,Customer_Rating,Month
BYD-110878,2025-05-12,BYD Seagull,Hatchback,EV,2023,Pakistan,Asia,Corporate,Cash,Salesperson_052,1,12416.92,0.0465,577.39,11839.53,9187.96,2651.58,CUST-92990,Government,33,3.6,2025-05
BYD-110879,2025-05-28,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Fleet,Financing,Salesperson_063,1,12191.79,0.1017,1239.91,10951.88,8038.97,2912.91,CUST-56406,Individual,16,4.275664983164983,2025-05
BYD-110880,2025-06-23,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Fleet,Cash,Salesperson_018,1,38545.13,0.0559,2154.67,36390.46,30092.35,6298.11,CUST-28883,Individual,59,4.7,2025-06
BYD-110881,2026-04-29,BYD Tang,SUV,EV,2021,Mexico,North America,Corporate,Financing,Salesperson_030,5,53055.4,0.0072,1909.99,263367.01,200747.95,62619.06,CUST-37341,Individual,33,3.5,2026-04
BYD-110882,2024-05-05,BYD Shark,Pickup,PHEV,2024,Pakistan,Asia,Corporate,Lease,Salesperson_037,1,59456.72,0.0258,1533.98,57922.74,42143.29,15779.45,CUST-48817,Business,35,4.6,2024-05
BYD-110883,2025-04-26,BYD Seal,Sedan,EV,2023,Germany,Europe,Dealership,Lease,Salesperson_010,1,40220.53,0.0399,1604.8,38615.73,31251.09,7364.64,CUST-40545,Individual,46,4.2,2025-04
BYD-110884,2025-12-27,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Corporate,Cash,Salesperson_097,3,31647.6,0.0336,3190.08,91752.72,71171.79,20580.93,CUST-18886,Individual,55,4.2,2025-12
BYD-110885,2025-06-28,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Corporate,Financing,Salesperson_068,1,31612.93,0.1011,3196.07,28416.86,24883.18,3533.69,CUST-84714,Individual,18,4.5,2025-06
BYD-110886,2025-11-25,BYD Song Plus DM-i,SUV,PHEV,2021,Thailand,Asia,Corporate,Financing,Salesperson_100,1,32064.63,0.0264,846.51,31218.12,23997.35,7220.78,CUST-46090,Business,22,5.0,2025-11
BYD-110887,2026-04-25,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Dealership,Lease,Salesperson_081,1,30712.77,0.1027,3154.2,27558.57,23881.04,3677.53,CUST-59429,Business,53,3.6,2026-04
BYD-110888,2025-06-29,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Online,Cash,Salesperson_041,2,21118.26,0.0146,616.65,41619.87,34227.75,7392.12,CUST-54519,Individual,52,3.9,2025-06
BYD-110889,2026-07-10,BYD Atto 3,SUV,EV,2022,Japan,Asia,Dealership,Cash,Salesperson_017,3,40092.25,0.0539,6482.92,113793.83,99765.51,14028.32,CUST-69658,Individual,16,3.4,2026-07
BYD-110890,2024-10-26,BYD Yuan Plus,SUV,EV,2022,Australia,Oceania,Dealership,Financing,Salesperson_019,3,27490.28,0.0802,6614.16,75856.68,65827.15,10029.53,CUST-48286,Individual,37,4.4,2024-10
BYD-110891,2025-04-07,BYD Qin Plus DM-i,Sedan,PHEV,2021,Mexico,North America,Dealership,Financing,Salesperson_055,1,21431.06,0.0215,460.77,20970.29,15680.81,5289.48,CUST-91458,Individual,48,4.0,2025-04
BYD-110892,2025-09-27,BYD Qin Plus DM-i,Sedan,PHEV,2021,China,Asia,Online,Cash,Salesperson_083,1,19782.39,0.0705,1394.66,18387.73,14932.63,3455.1,CUST-90615,Business,51,3.7,2025-09
BYD-110893,2025-01-11,BYD Seal,Sedan,EV,2023,Mexico,North America,Fleet,Financing,Salesperson_027,1,40008.38,0.0318,1272.27,38736.11,29577.84,9158.27,CUST-77767,Business,47,4.0,2025-01
BYD-110894,2026-03-30,BYD Seagull,Hatchback,EV,2023,Brazil,South America,Online,Lease,Salesperson_057,1,12507.13,0.0783,979.31,11527.82,9405.0,2122.82,CUST-18867,Individual,35,3.7,2026-03
BYD-110895,2025-11-20,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Corporate,Lease,Salesperson_012,2,24356.07,0.0771,3755.71,44956.43,36841.13,8115.31,CUST-64978,Individual,31,4.7,2025-11
BYD-110896,2025-12-10,BYD Han,Sedan,EV,2020,Japan,Asia,Dealership,Cash,Salesperson_017,1,49775.41,0.0408,2030.84,47744.57,40979.97,6764.6,CUST-48163,Individual,10,3.2,2025-12
BYD-110897,2026-04-08,BYD Atto 3,SUV,EV,2022,Japan,Asia,Online,Lease,Salesperson_076,1,32412.15,0.0146,473.22,31938.93,24587.87,7351.06,CUST-99838,Individual,55,5.0,2026-04
BYD-110898,2026-06-23,BYD Shark,Pickup,PHEV,2024,Thailand,Asia,Dealership,Cash,Salesperson_095,2,53309.42,0.0362,3859.6,102759.24,79458.61,23300.62,CUST-76601,Individual,36,5.0,2026-06
BYD-110899,2024-03-08,BYD Han,Sedan,EV,2020,Pakistan,Asia,Corporate,Lease,Salesperson_072,1,55074.42,0.0736,4053.48,51020.94,41077.99,9942.96,CUST-49843,Individual,53,3.8,2024-03
BYD-110900,2024-07-11,BYD Dolphin,Hatchback,EV,2023,United Kingdom,Europe,Online,Cash,Salesperson_066,1,24768.0,0.0353,874.31,23893.69,20513.04,3380.65,CUST-61785,Business,49,4.5,2024-07
BYD-110901,2026-07-02,BYD Qin Plus DM-i,Sedan,PHEV,2021,United Kingdom,Europe,Corporate,Financing,Salesperson_067,1,23804.72,0.0188,447.53,23357.19,17015.46,6341.73,CUST-34436,Individual,16,5.0,2026-07
BYD-110902,2026-06-24,BYD Qin Plus DM-i,Sedan,PHEV,2021,China,Asia,Online,Financing,Salesperson_066,1,19993.72,0.0264,527.83,19465.89,16353.52,3112.36,CUST-45267,Individual,16,4.4,2026-06
BYD-110903,2025-04-13,BYD Seal,Sedan,EV,2023,Pakistan,Asia,Corporate,Lease,Salesperson_007,2,43929.19,0.0745,6545.45,81312.93,67144.24,14168.7,CUST-38798,Individual,52,3.7,2025-04
BYD-110904,2024-03-30,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Online,Lease,Salesperson_065,1,58762.01,0.0,0.0,58762.01,46461.15,12300.86,CUST-25551,Business,17,4.8,2024-03
BYD-110905,2024-03-23,BYD Song Plus DM-i,SUV,PHEV,2021,United Kingdom,Europe,Corporate,Lease,Salesperson_061,2,31042.29,0.0278,1725.95,60358.63,48211.65,12146.98,CUST-48549,Individual,44,4.6,2024-03
BYD-110906,2025-02-04,BYD Tang,SUV,EV,2021,Japan,Asia,Dealership,Lease,Salesperson_047,5,62815.8,0.0556,17462.79,296616.21,248984.95,47631.26,CUST-36159,Individual,52,3.7,2025-02
BYD-110907,2026-07-08,BYD Dolphin,Hatchback,EV,2023,Brazil,South America,Online,Financing,Salesperson_019,1,24900.36,0.0634,1578.68,23321.68,17113.51,6208.17,CUST-53463,Individual,22,3.8,2026-07
BYD-110908,2024-07-02,BYD Qin Plus DM-i,Sedan,PHEV,2021,China,Asia,Online,Lease,Salesperson_080,1,22725.51,0.0373,847.66,21877.85,17425.72,4452.12,CUST-67008,Individual,30,4.2,2024-07
BYD-110909,2024-10-22,BYD Shark,Pickup,PHEV,2024,Germany,Europe,Fleet,Cash,Salesperson_094,1,62943.56,0.0464,2920.58,60022.98,48242.0,11780.97,CUST-11850,Individual,6,5.0,2024-10
BYD-110910,2024-03-19,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Dealership,Financing,Salesperson_022,1,50936.97,0.0676,3443.34,47493.63,40413.22,7080.41,CUST-41475,Individual,9,3.7,2024-03
BYD-110911,2024-04-21,BYD Seagull,Hatchback,EV,2023,Japan,Asia,Online,Financing,Salesperson_073,1,12046.26,0.0357,430.05,11616.21,9631.24,1984.97,CUST-43046,Individual,4,4.1,2024-04
BYD-110912,2024-06-17,BYD Seagull,Hatchback,EV,2023,Germany,Europe,Fleet,Cash,Salesperson_078,3,13354.66,0.089,3565.69,36498.29,30314.77,6183.52,CUST-19818,Individual,11,5.0,2024-06
BYD-110913,2024-10-09,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Corporate,Cash,Salesperson_061,3,29609.9,0.0381,3384.41,85445.29,70065.84,15379.45,CUST-19154,Individual,25,4.0,2024-10
BYD-110914,2024-04-24,BYD Qin Plus DM-i,Sedan,PHEV,2021,Brazil,South America,Online,Lease,Salesperson_073,1,22444.27,0.0182,408.49,22035.78,17206.92,4828.87,CUST-45920,Government,38,4.9,2024-04
BYD-110915,2025-12-14,BYD Dolphin,Hatchback,EV,2023,United Kingdom,Europe,Fleet,Financing,Salesperson_044,1,26078.19,0.0501,3105.91,22972.28,19449.36,3522.92,CUST-66317,Business,14,4.2,2025-12
BYD-110916,2024-05-31,BYD Seal,Sedan,EV,2023,Australia,Oceania,Online,Cash,Salesperson_035,1,39560.63,0.0022,87.03,39473.6,30700.83,8772.76,CUST-33824,Individual,25,5.0,2024-05
BYD-110917,2025-05-23,BYD Han,Sedan,EV,2020,China,Asia,Fleet,Cash,Salesperson_021,1,51383.19,0.0313,1608.29,49774.9,40571.57,9203.32,CUST-56206,Individual,33,4.9,2025-05
BYD-110918,2024-06-03,BYD Seal,Sedan,EV,2023,Japan,Asia,Dealership,Lease,Salesperson_047,1,43241.17,0.0384,1660.46,41580.71,35538.14,6042.57,CUST-85139,Individual,44,4.4,2024-06
BYD-110919,2026-06-14,BYD Han,Sedan,EV,2020,China,Asia,Corporate,Financing,Salesperson_034,1,59803.76,0.0705,4216.17,55587.59,44571.77,11015.82,CUST-53569,Individual,13,4.3,2026-06
BYD-110920,2024-07-28,BYD Seagull,Hatchback,EV,2023,Thailand,Asia,Dealership,Financing,Salesperson_064,2,10124.02,0.0657,1330.3,18917.74,15644.65,3273.1,CUST-46527,Government,3,3.8,2024-07
BYD-110921,2025-06-17,BYD Seal,Sedan,EV,2023,Mexico,North America,Fleet,Cash,Salesperson_066,1,41468.8,0.0183,758.88,40709.92,31165.2,9544.72,CUST-23349,Individual,15,3.3,2025-06
BYD-110922,2025-10-04,BYD Qin Plus DM-i,Sedan,PHEV,2021,Mexico,North America,Corporate,Financing,Salesperson_086,1,23516.1,0.0544,1279.28,22236.82,17178.01,5058.82,CUST-29496,Business,41,4.3,2025-10
BYD-110923,2024-01-24,BYD Yuan Plus,SUV,EV,2022,Pakistan,Asia,Fleet,Lease,Salesperson_017,2,30121.7,0.0513,3090.49,57152.91,48254.39,8898.52,CUST-75684,Government,31,4.5,2024-01
BYD-110924,2024-10-27,BYD Tang,SUV,EV,2021,China,Asia,Corporate,Cash,Salesperson_032,1,58775.9,0.0571,3356.1,55419.8,46104.96,9314.83,CUST-13497,Individual,8,4.7,2024-10
BYD-110925,2025-03-02,BYD Shark,Pickup,PHEV,2024,Thailand,Asia,Fleet,Cash,Salesperson_007,1,59953.66,0.0526,3153.56,56800.1,45171.96,11628.14,CUST-98438,Individual,33,5.0,2025-03
BYD-110926,2025-11-29,BYD Tang,SUV,EV,2021,Australia,Oceania,Fleet,Lease,Salesperson_008,3,59854.98,0.0475,8529.33,171035.61,137910.45,33125.15,CUST-89005,Individual,11,3.5,2025-11
BYD-110927,2025-07-08,BYD Atto 3,SUV,EV,2022,Germany,Europe,Corporate,Lease,Salesperson_092,1,41945.23,0.049,2055.32,39889.91,28771.14,11118.77,CUST-46153,Individual,58,4.2,2025-07
BYD-110928,2026-08-12,BYD Shark,Pickup,PHEV,2024,Japan,Asia,Online,Financing,Salesperson_068,1,62813.73,0.0168,1055.27,61758.46,51937.63,9820.83,CUST-90181,Business,20,4.6,2026-08
BYD-110929,2024-05-15,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Unknown,Lease,Salesperson_025,1,20848.57,0.0147,306.47,20542.1,16198.42,4343.67,CUST-35779,Individual,5,3.7,2024-05
BYD-110930,2025-04-30,BYD Tang,SUV,EV,2021,China,Asia,Corporate,Lease,Salesperson_095,3,64945.52,0.0723,14086.68,180749.88,137566.34,43183.54,CUST-11032,Individual,34,4.6,2025-04
BYD-110931,2024-12-21,BYD Han,Sedan,EV,2020,Japan,Asia,Corporate,Cash,Salesperson_057,2,50192.11,0.0079,793.04,99591.18,72844.14,26747.05,CUST-54541,Business,47,4.5,2024-12
BYD-110932,2025-03-06,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Online,Cash,Salesperson_098,1,14250.64,0.0583,830.81,13419.83,11518.48,1901.35,CUST-98602,Government,5,4.1,2025-03
BYD-110933,2025-03-30,BYD Seal,Sedan,EV,2023,Australia,Oceania,Corporate,Lease,Salesperson_008,1,41166.39,0.0874,3597.94,37568.45,30092.93,7475.52,CUST-51884,Individual,47,3.5,2025-03
BYD-110934,2026-01-25,BYD Qin Plus DM-i,Sedan,PHEV,2021,China,Asia,Dealership,Financing,Salesperson_080,2,22143.69,0.0,0.0,44287.38,35623.86,8663.52,CUST-37828,Business,32,4.3,2026-01
BYD-110935,2025-10-22,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Corporate,Financing,Salesperson_003,1,29081.53,0.0609,1771.07,27310.46,23755.85,3554.62,CUST-46221,Individual,8,4.5,2025-10
BYD-110936,2024-01-22,BYD Song Plus DM-i,SUV,PHEV,2021,UAE,Middle East,Dealership,Financing,Salesperson_005,2,32407.46,0.0245,1587.97,63226.95,54630.26,8596.69,CUST-18011,Business,52,3.3,2024-01
BYD-110937,2024-10-25,BYD Atto 3,SUV,EV,2022,Japan,Asia,Dealership,Cash,Salesperson_068,1,43692.24,0.0217,948.12,42744.12,30839.17,11904.95,CUST-95170,Individual,29,4.1,2024-10
BYD-110938,2024-07-12,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Online,Cash,Salesperson_016,5,26315.83,0.0955,12565.81,119013.34,98810.72,20202.63,CUST-13933,Government,4,4.1,2024-07
BYD-110939,2024-03-05,BYD Seal,Sedan,EV,2023,Mexico,North America,Corporate,Cash,Salesperson_096,1,39781.85,0.0527,2096.5,37685.35,31905.01,5780.34,CUST-87748,Individual,22,4.8,2024-03
BYD-110940,2024-01-23,BYD Shark,Pickup,PHEV,2024,China,Asia,Online,Cash,Salesperson_020,1,62212.91,0.0494,3073.32,59139.59,50121.33,9018.27,CUST-50022,Individual,19,3.7,2024-01
BYD-110941,2026-06-11,BYD Qin Plus DM-i,Sedan,PHEV,2021,Germany,Europe,Corporate,Financing,Salesperson_044,1,22358.5,0.0761,1701.48,20657.02,15800.75,4856.27,CUST-64012,Individual,35,4.6,2026-06
BYD-110942,2026-04-01,BYD Atto 3,SUV,EV,2022,Australia,Oceania,Fleet,Cash,Salesperson_083,2,39658.66,0.0777,6162.96,73154.36,60904.51,12249.86,CUST-69494,Individual,19,4.6,2026-04
BYD-110943,2024-08-25,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Dealership,Cash,Salesperson_080,1,34510.24,0.0619,2136.18,32374.06,23388.81,8985.25,CUST-47423,Individual,39,4.4,2024-08
BYD-110944,2026-05-04,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Fleet,Lease,Salesperson_032,1,34197.89,0.0655,2239.96,31957.93,27206.28,4751.64,CUST-78928,Business,31,4.8,2026-05
BYD-110945,2025-06-16,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Dealership,Lease,Salesperson_066,1,31349.44,0.0548,1717.95,29631.49,23066.63,6564.86,CUST-12077,Individual,11,5.0,2025-06
BYD-110946,2025-10-22,BYD Han,Sedan,EV,2020,UAE,Middle East,Corporate,Financing,Salesperson_040,1,52063.84,0.0336,1749.35,50314.49,42537.38,7777.11,CUST-45995,Business,6,4.8,2025-10
BYD-110947,2024-12-09,BYD Tang,SUV,EV,2021,Pakistan,Asia,Corporate,Cash,Salesperson_015,1,55622.69,0.0018,100.12,55522.57,48105.49,7417.08,CUST-23941,Business,48,4.1,2024-12
BYD-110948,2025-02-25,BYD Tang,SUV,EV,2021,United Kingdom,Europe,Fleet,Financing,Salesperson_083,2,57564.74,0.0218,2509.82,112619.66,90358.51,22261.15,CUST-21569,Government,42,4.6,2025-02
BYD-110949,2025-08-15,BYD Seal,Sedan,EV,2023,Germany,Europe,Online,Financing,Salesperson_094,1,41470.59,0.0969,4018.5,37452.09,30841.64,6610.45,CUST-49708,Individual,57,4.9,2025-08
BYD-110950,2024-12-17,BYD Seal,Sedan,EV,2023,UAE,Middle East,Online,Lease,Salesperson_082,1,42918.35,0.0573,2459.22,40459.13,31561.92,8897.21,CUST-51742,Individual,15,3.9,2024-12
BYD-110951,2025-11-02,BYD Qin Plus DM-i,Sedan,PHEV,2021,Japan,Asia,Fleet,Lease,Salesperson_015,2,20986.97,0.0976,4096.66,37877.28,27659.58,10217.7,CUST-69859,Business,8,4.6,2025-11
BYD-110952,2025-10-23,BYD Song Plus DM-i,SUV,PHEV,2021,United Kingdom,Europe,Fleet,Financing,Salesperson_059,1,31728.13,0.0433,1373.83,30354.3,26314.43,4039.87,CUST-58258,Individual,48,4.4,2025-10
BYD-110953,2026-03-16,BYD Atto 3,SUV,EV,2022,China,Asia,Dealership,Financing,Salesperson_025,1,42086.08,0.0841,3539.44,38546.64,27854.37,10692.27,CUST-37853,Government,11,4.6,2026-03
BYD-110954,2024-11-30,BYD Han,Sedan,EV,2020,UAE,Middle East,Dealership,Lease,Salesperson_022,1,60424.8,0.0642,3879.27,56545.53,49273.18,7272.34,CUST-39074,Individual,28,3.5,2024-11
BYD-110955,2025-05-12,BYD Seagull,Hatchback,EV,2023,Germany,Europe,Online,Lease,Salesperson_044,1,11834.3,0.0553,654.44,11179.86,8458.49,2721.37,CUST-87651,Individual,51,4.2,2025-05
BYD-110956,2025-08-30,BYD Song Plus DM-i,SUV,PHEV,2021,UAE,Middle East,Dealership,Financing,Salesperson_012,1,33248.3,0.0854,2839.4,30408.9,23937.69,6471.2,CUST-53260,Individual,41,4.0,2025-08
BYD-110957,2025-11-12,BYD Shark,Pickup,PHEV,2024,Mexico,North America,Fleet,Cash,Salesperson_045,2,59388.65,0.0279,3313.89,115463.41,96499.3,18964.12,CUST-98226,Individual,43,4.5,2025-11
BYD-110958,2025-12-14,BYD Han,Sedan,EV,2020,United Kingdom,Europe,Online,Financing,Salesperson_002,2,53544.38,0.0437,4679.78,102408.98,88017.8,14391.18,CUST-18488,Individual,49,4.7,2025-12
BYD-110959,2025-06-26,BYD Shark,Pickup,PHEV,2024,Australia,Oceania,Corporate,Financing,Salesperson_080,1,54609.14,0.0768,4193.98,50415.16,43013.11,7402.05,CUST-56832,Government,44,3.3,2025-06
BYD-110960,2026-05-12,BYD Shark,Pickup,PHEV,2024,Mexico,North America,Fleet,Financing,Salesperson_001,3,57912.53,0.0617,10719.61,163017.98,134362.57,28655.41,CUST-94006,Individual,16,4.5,2026-05
BYD-110961,2025-07-15,BYD Seagull,Hatchback,EV,2023,China,Asia,Online,Lease,Salesperson_085,2,12369.46,0.0265,655.58,24083.34,19582.49,4500.85,CUST-69640,Individual,50,5.0,2025-07
BYD-110962,2025-03-31,BYD Seagull,Hatchback,EV,2023,Brazil,South America,Fleet,Lease,Salesperson_099,2,11081.79,0.0905,2005.8,20157.78,16593.01,3564.76,CUST-45359,Individual,36,5.0,2025-03
BYD-110963,2025-04-13,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Corporate,Financing,Salesperson_018,10,20540.14,0.0635,13042.99,192358.41,154030.33,38328.08,CUST-66072,Individual,6,5.0,2025-04
BYD-110964,2024-11-07,BYD Song Plus DM-i,SUV,PHEV,2021,Pakistan,Asia,Online,Cash,Salesperson_072,10,34590.48,0.0806,27879.93,318024.87,275325.51,42699.36,CUST-12173,Individual,23,4.8,2024-11
BYD-110965,2025-08-03,BYD Shark,Pickup,PHEV,2024,United Kingdom,Europe,Dealership,Cash,Salesperson_023,1,64722.37,0.0394,2550.06,62172.31,52891.39,9280.92,CUST-64501,Individual,33,5.0,2025-08
BYD-110966,2024-05-15,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Fleet,Lease,Salesperson_029,1,23244.2,0.0832,1933.92,21310.28,17858.7,3451.58,CUST-70818,Individual,49,4.1,2024-05
BYD-110967,2026-07-08,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Corporate,Cash,Salesperson_058,1,34518.85,0.0695,2399.06,32119.79,26307.69,5812.1,CUST-75828,Individual,45,4.3,2026-07
BYD-110968,2026-03-19,BYD Song Plus DM-i,SUV,PHEV,2021,United Kingdom,Europe,Online,Cash,Salesperson_031,1,32498.2,0.0201,653.21,31844.99,23899.36,7945.63,CUST-13384,Individual,23,3.5,2026-03
BYD-110969,2024-11-09,BYD Tang,SUV,EV,2021,China,Asia,Fleet,Financing,Salesperson_040,1,58079.35,0.0615,3571.88,54507.47,43134.2,11373.27,CUST-80994,Individual,45,4.0,2024-11
BYD-110970,2024-06-24,BYD Han,Sedan,EV,2020,Japan,Asia,Online,Lease,Salesperson_021,1,60419.45,0.0639,3860.8,56558.65,45220.79,11337.85,CUST-35001,Individual,31,4.8,2024-06
BYD-110971,2026-03-19,BYD Yuan Plus,SUV,EV,2022,United Kingdom,Europe,Corporate,Financing,Salesperson_068,1,29869.38,0.0373,1114.13,28755.25,23093.5,5661.75,CUST-22222,Individual,57,4.6,2026-03
BYD-110972,2024-09-23,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Dealership,Financing,Salesperson_016,1,32567.55,0.0254,827.22,31740.33,26726.24,5014.09,CUST-34257,Individual,60,2.9,2024-09
BYD-110973,2024-08-20,BYD Han,Sedan,EV,2020,Pakistan,Asia,Online,Lease,Salesperson_080,1,54886.77,0.0734,4028.69,50858.08,41356.96,9501.12,CUST-43633,Individual,26,4.4,2024-08
BYD-110974,2025-05-10,BYD Han,Sedan,EV,2020,Thailand,Asia,Online,Financing,Salesperson_046,5,50658.2,0.0514,13019.16,240271.84,192240.55,48031.3,CUST-66928,Individual,47,4.0,2025-05
BYD-110975,2025-01-15,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Online,Lease,Salesperson_049,1,13052.73,0.0444,579.54,12473.19,9748.29,2724.9,CUST-95815,Individual,18,4.2,2025-01
BYD-110976,2024-10-22,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Fleet,Lease,Salesperson_076,1,25058.37,0.05,1252.92,23805.45,19834.13,3971.32,CUST-56857,Government,11,4.275664983164983,2024-10
BYD-110977,2026-02-27,BYD Seagull,Hatchback,EV,2023,Pakistan,Asia,Fleet,Financing,Salesperson_047,1,10813.07,0.0562,607.69,10205.38,8392.5,1812.87,CUST-35934,Individual,23,3.7,2026-02
BYD-110978,2026-05-15,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Corporate,Lease,Salesperson_068,1,10795.01,0.0687,741.62,10053.39,8093.75,1959.64,CUST-10442,Individual,4,3.8,2026-05
BYD-110979,2024-02-18,BYD Atto 3,SUV,EV,2022,United Kingdom,Europe,Fleet,Cash,Salesperson_016,1,34810.39,0.0218,758.87,34051.52,27014.92,7036.61,CUST-73792,Individual,4,5.0,2024-02
BYD-110980,2024-05-31,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Corporate,Lease,Salesperson_011,1,31097.72,0.0447,1390.07,29707.65,25266.82,4440.83,CUST-30177,Individual,39,4.2,2024-05
BYD-110981,2024-12-27,BYD Atto 3,SUV,EV,2022,China,Asia,Dealership,Cash,Salesperson_044,1,35248.02,0.05,1762.4,33485.62,25172.56,8313.06,CUST-32899,Individual,39,4.9,2024-12
BYD-110982,2024-10-18,BYD Dolphin,Hatchback,EV,2023,UAE,Middle East,Online,Lease,Salesperson_051,1,26668.06,0.0802,2138.78,24529.28,18045.55,6483.73,CUST-86872,Individual,7,4.4,2024-10
BYD-110983,2025-04-11,BYD Han,Sedan,EV,2020,Brazil,South America,Corporate,Lease,Salesperson_065,1,52895.19,0.0448,2369.7,50525.49,38851.06,11674.43,CUST-84803,Business,48,4.4,2025-04
BYD-110984,2024-06-19,BYD Han,Sedan,EV,2020,Germany,Europe,Dealership,Cash,Salesperson_078,3,53635.36,0.0326,5245.54,155660.54,136637.74,19022.8,CUST-57552,Individual,8,3.8,2024-06
BYD-110985,2025-09-25,BYD Seagull,Hatchback,EV,2023,Australia,Oceania,Fleet,Lease,Salesperson_070,2,11078.78,0.008,177.26,21980.3,18285.73,3694.57,CUST-53988,Individual,50,4.9,2025-09
BYD-110986,2026-08-04,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Dealership,Financing,Salesperson_095,1,25603.62,0.0758,1940.75,23662.87,19885.25,3777.62,CUST-29157,Individual,50,4.7,2026-08
BYD-110987,2024-06-13,BYD Dolphin,Hatchback,EV,2023,UAE,Middle East,Dealership,Cash,Salesperson_066,1,24401.61,0.099,2415.76,21985.85,17784.32,4201.53,CUST-19008,Individual,10,4.1,2024-06
BYD-110988,2025-12-29,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Corporate,Lease,Salesperson_017,2,11608.42,0.0392,910.1,22306.74,16507.58,5799.16,CUST-51188,Individual,34,4.3,2025-12
BYD-110989,2025-07-02,BYD Seagull,Hatchback,EV,2023,Thailand,Asia,Corporate,Financing,Salesperson_069,1,11366.44,0.0404,459.2,10907.24,8609.97,2297.27,CUST-68458,Individual,39,4.6,2025-07
BYD-110990,2024-10-19,BYD Seagull,Hatchback,EV,2023,Australia,Oceania,Fleet,Lease,Salesperson_032,2,12027.94,0.0581,1397.65,22658.23,18291.58,4366.65,CUST-32508,Individual,15,3.8,2024-10
BYD-110991,2024-07-05,BYD Seal,Sedan,EV,2023,UAE,Middle East,Online,Cash,Salesperson_053,1,46203.86,0.0347,1603.27,44600.59,38743.03,5857.55,CUST-40553,Business,5,3.4,2024-07
BYD-110992,2024-06-28,BYD Dolphin,Hatchback,EV,2023,Australia,Oceania,Corporate,Cash,Salesperson_059,5,27333.15,0.1069,14609.57,122056.18,98692.55,23363.63,CUST-22961,Individual,11,4.4,2024-06
BYD-110993,2026-05-09,BYD Tang,SUV,EV,2021,Thailand,Asia,Fleet,Financing,Salesperson_074,1,63656.49,0.0667,4245.89,59410.6,47623.35,11787.25,CUST-43899,Individual,6,3.9,2026-05
BYD-110994,2025-12-26,BYD Han,Sedan,EV,2020,Brazil,South America,Fleet,Lease,Salesperson_032,1,58345.4,0.1057,6167.11,52178.29,41652.58,10525.71,CUST-83135,Individual,30,4.8,2025-12
BYD-110995,2025-12-10,BYD Tang,SUV,EV,2021,Brazil,South America,Fleet,Cash,Salesperson_021,3,61882.91,0.0324,6015.02,179633.71,130837.09,48796.62,CUST-82153,Individual,42,4.1,2025-12
BYD-110996,2026-07-15,BYD Tang,SUV,EV,2021,China,Asia,Fleet,Cash,Salesperson_072,2,55225.36,0.0688,7599.01,102851.71,87732.58,15119.13,CUST-86105,Individual,18,3.6,2026-07
BYD-110997,2025-11-13,BYD Han,Sedan,EV,2020,Australia,Oceania,Corporate,Cash,Salesperson_048,1,59841.72,0.0415,2483.43,57358.29,43096.52,14261.77,CUST-68064,Individual,59,4.4,2025-11
BYD-110998,2026-03-24,BYD Atto 3,SUV,EV,2022,Mexico,North America,Corporate,Lease,Salesperson_023,1,34198.7,0.0,0.0,34198.7,29439.38,4759.32,CUST-92592,Business,13,3.6,2026-03
BYD-110999,2024-06-06,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Dealership,Financing,Salesperson_033,1,32905.42,0.0447,1470.87,31434.55,25005.38,6429.17,CUST-54201,Individual,57,4.6,2024-06
